student_id,python,java,c,cpp,web_dev,dsa,ml,dl,stats,sql,data_visualization,cloud,git,linux,communication,teamwork,problem_solving,leadership,creativity,time_management,age,cgpa,course,year,learning_hours,internships,certifications
3967,6.62221998228639,5.27337598322291,7.991909856452812,7.568340347448952,4.300248149765195,7.971798465898489,8.166738592721032,4.240554599054256,5.254690307074439,6.456164252129893,4.362340800988826,4.705528180859346,3.658288510720128,8.7290040534636,6.513403630107134,3.2156577211278337,5.0452973185374095,6.624691071207803,7.398485553225354,8.444294546760467,21,7.75,IT,4,0.5,1,8
3968,2.220701415807694,6.593145353388616,7.472454890330254,6.057744960348936,7.129301443007114,4.187774253955217,6.774337253253608,2.5661027258050253,7.853430554072397,3.2052408165725295,5.539582188354138,4.231159393082299,4.67979231622199,6.637339847162369,6.676801324344964,6.239476006083078,6.602276512976487,7.015112953022722,6.637534124886411,4.086740615750572,18,6.37,Cyber,4,1.3,2,7
3969,10.0,7.067390496012386,4.033793705711702,4.240259190579816,4.3220288745406865,4.939640633648528,6.7584960132438745,3.8890005044633917,5.566503816531384,9.247874138332705,5.779618238339647,5.515713507737477,4.962377090550149,6.706627888944816,4.747617276962814,5.629358553271664,6.934656330602289,7.360616866072189,6.89717994553492,3.2732389160352957,20,5.0,AIML,1,2.4,1,0
3970,8.581288921845093,8.985905245507656,3.9788187936828106,4.399318735928101,5.4752948916799635,3.9205632846420793,7.505421202212149,5.822707424321728,6.921865270937815,5.672084362474272,7.977498096260765,6.6183922282139385,4.387952614125586,6.528665789160373,8.084400370552402,7.792913479869689,5.9332427916292625,8.427879376212003,5.103703278389568,2.5323488757027883,19,6.5,DS,2,1.1,3,9
3971,5.205609367708025,5.217950666268847,5.491251165946876,9.060344110441042,7.232088794025634,7.602523092071632,4.866583035828509,4.481557665536507,6.009629901023713,4.366247824575653,5.182769016792533,4.284808428960471,3.7090791382609454,6.2957820092658325,8.40992751477993,5.273318527024236,8.354172641813605,5.541022993253419,3.21531457871921,1.5479373795895999,18,5.18,Cyber,1,4.3,1,7
3972,3.795460519088289,8.958963523721746,7.473674248210358,8.871354207599593,4.5924065600279125,8.450486415566887,4.888572910905024,5.440325842581607,5.71829582391216,6.4157132867349365,4.8067385028630945,5.305197428521479,4.849862588629364,5.550828193284681,4.790061250913307,6.997814365179733,5.962048857063928,7.024193278047775,6.764508102592324,9.109629564263638,25,8.3,ECE,1,2.7,3,1
3973,6.695123227607104,4.681952346680659,6.296114827781629,6.245110313901543,7.3010729779552035,4.800451261636974,6.699093972329189,4.403093590708393,4.692426872574634,10.0,7.774469747314146,6.637881180839899,5.238606431192112,4.581963429064117,8.137335705072992,3.8886226405450652,5.699823369397521,7.176266560567074,5.047722731629429,7.545092651349538,20,8.75,CSE,1,2.5,0,8
3974,6.173395398828793,8.657292823089287,4.713699179754689,4.968731931839345,7.105988315342737,5.271517354191447,9.882222951012045,8.019487792790954,7.679651262627867,10.0,7.393392259528811,1.766471486874095,8.59818766995156,4.921034956661578,8.679628771531224,6.858928395770037,3.7521769589362832,2.8806672687270485,7.161502440031874,6.336679950996399,22,6.21,AIML,4,2.5,0,4
3975,6.711337897126459,7.634934253396745,6.52303719345166,8.73724684539702,5.458098653246113,5.359019869922684,2.91849354946604,6.981699021597167,3.4914642325151366,4.059200848784663,5.51310244234795,7.898546321607403,6.877348518645265,10.0,1.8620191837159146,6.047540509426039,5.580254197903393,5.024787312132033,5.36045032335139,8.770576318629704,23,6.33,AIML,3,0.9,3,7
3976,6.383154792388179,4.173082840735555,5.338378960955456,4.61099367723038,8.32356640271158,2.9055520134436486,1.9416287611199454,10.0,5.532685831180258,8.350743216041213,7.201805220956318,6.426084327624498,6.996362564925813,9.60883490556824,7.7193146663423295,5.744982165089045,5.869559194054601,5.6714732057161585,7.707847877502137,4.177230361974731,24,7.09,AIML,1,2.1,2,3
3977,7.012481978611852,6.614078474503644,7.760972920448262,6.457698416191815,6.155568683954229,4.6523558444806925,5.472512327542774,5.236557406793698,8.292258676053454,6.671462909874376,5.475939364843218,6.453410236357218,6.699197200175984,7.854278957569997,4.471612326614193,6.062172040451865,1.0849869533680492,7.979230801017197,8.121266572825288,3.985685880442677,18,6.77,AIML,2,0.5,0,5
3978,8.894611398783614,5.897528328935617,6.666116870134095,8.703914610796916,8.2045530531707,7.546532429527202,8.06169416098749,5.43024164952147,4.471508205053784,7.97518436849358,5.573630076321317,8.312710972094527,4.407778239688083,5.865599791618111,8.651041849261974,5.415241905619391,7.025657858027364,10.0,7.8466754507257335,6.306584188940831,19,6.67,Cyber,1,0.5,0,3
3979,7.136206410257293,7.251169187350001,5.3694436250957125,4.327323000670745,9.586929849754357,4.249162991109812,6.102752171360362,8.367004047083899,2.887325300081992,6.553432617839803,9.107737810714323,7.876289586307964,8.294219873998063,7.130501921192369,4.398777850038616,6.283181306928975,7.831397734992788,5.126502405051742,8.506011793063132,4.888633534797339,22,5.61,AIML,1,1.7,1,2
3980,3.9006890021801177,5.553456823133381,6.4630375440929235,7.658447171274224,5.517397956597377,6.1859637244099765,3.66134030636991,6.782016770392506,1.7663448864263023,7.229769776162575,5.724341960230795,7.21456639761947,5.1312784614410605,3.1514202467747903,7.21396016125767,5.605969176643229,10.0,5.0420892831061686,5.972775226735052,8.478079944490156,18,7.44,IT,1,1.8,2,9
3981,8.725125705424905,5.385507548676537,8.630096119048403,7.041121591687739,7.289909968054793,3.383962051071687,6.158186993732776,4.116986639595135,7.332549211904052,8.642610497157534,5.188315562966461,6.559280300815604,5.328313607299624,7.992979911343248,2.480963952430149,4.053318457912858,4.140203528577292,6.884589855537399,8.002273644636297,10.0,22,6.49,DS,1,2.9,0,6
3982,9.281229126976575,8.738189165525704,4.860739846907245,5.920966915536878,4.724864149354249,5.711998177742265,2.534053574233682,7.112842637647242,7.467231223578889,2.5016605181409974,6.0357605300192985,5.980459634885024,6.7582298505970515,5.519414318865744,8.231068319568948,3.4075565743188725,5.783062903740276,2.5487555146133865,5.260872732931622,8.200127557614259,20,5.77,IT,3,0.8,2,0
3983,10.0,5.802558211088654,6.805313963294322,4.013132801733769,3.9343711809836037,4.8733576908279845,7.25783412174835,6.793057794626039,5.311539558756108,6.720747950634571,2.0692927136078954,4.838205525079653,10.0,6.03070896465218,6.146939525142213,5.011377345980582,6.907486763061961,2.4304384469487093,4.9102088408338584,6.6448301057202315,23,6.96,Cyber,4,2.0,1,3
3984,3.753011933520804,7.652844648383533,5.859079319068009,4.551120479793449,5.609080685227143,3.5566570324324656,5.381783967093817,2.4124082237485194,3.4579432881792584,3.660975605437243,5.664097453141758,4.0784702120370655,4.869253231082845,6.196003207238014,8.582616124328426,5.36575662540572,5.8895929631765105,5.725218774292868,6.1659738942307705,6.112184479299476,20,7.65,AIML,3,1.5,1,9
3985,6.48576402630055,5.5492970299116005,6.8539673677241995,6.578902145701317,3.274799440501074,7.580772192310223,5.8359350009091395,4.697378600174246,5.7078059214382,5.072801401272311,6.50946688218055,6.774640265379907,2.7410275923951217,5.6418608606300005,4.566975263836014,1.0,4.502652074945892,4.916688601452892,8.624395808040267,9.323328042931728,24,7.25,ECE,4,0.5,1,3
3986,1.8358025936220255,9.333326518455046,4.690870116808539,3.1533264102372267,4.12478444070538,7.693254722402037,6.854370941022284,6.380640380119235,8.356188936721992,6.001942568907959,9.96277240874906,6.78820486967804,6.578670879753673,7.607407437870152,6.4264416005865055,6.03863225862222,3.0615971422169186,8.234266326193596,5.594729464308996,6.156247748248233,20,8.05,Cyber,4,1.6,0,6
3987,7.106298312758418,4.643330741329013,6.220670866318752,6.261487718036499,7.182865198642135,4.06092257552805,6.411377834752218,8.892559414488094,3.4614061674152805,3.9843358953027765,6.184759428927255,6.282287732997205,7.36771159511828,9.189603621019081,9.038153849185766,10.0,6.144413220502331,5.254564340338879,7.80694779810583,7.146864791511422,24,9.63,IT,2,1.0,0,1
3988,4.903599403666455,4.77171293750563,8.215646564833602,7.082101968123326,4.972701969102323,5.567633071612546,4.917480852537778,7.39599688858724,8.11634883934471,4.837224406926703,6.875833209424008,3.311996449999318,5.1312844749243975,7.713951671354085,5.948484687207635,7.379921362819449,8.46031490001837,3.3873362335840964,3.998213487060032,4.003792572585725,24,7.44,CSE,4,1.3,2,0
3989,9.846891589649907,9.049034362231806,4.1259860375077855,7.970440345618202,7.421028174243723,6.088637366144899,8.067225675292942,4.87191077173601,2.6095419867609833,3.1985670775318633,6.692863112731602,1.0,4.812501448513614,6.131845702862354,6.85931475683196,5.657146570886815,6.00979012912637,3.9642219023598204,2.2501266765105736,4.987849478357139,20,9.04,IT,3,1.6,2,1
3990,4.450770059962836,5.110107218209494,3.3411897933498365,3.203285851079555,6.598823876034975,2.370476425744301,7.5938651292781065,4.583596190981801,3.7260326799237053,4.813440078521582,10.0,6.111193989862063,3.4573302601392375,3.867948057622082,7.39866407816316,4.369392298361515,5.876495391600658,8.376971506064809,5.031975504235754,6.998795556677431,20,5.94,Cyber,1,4.1,1,9
3991,2.6216339240654767,9.202148612328784,3.4170888710260714,8.632494594322548,9.70230812403823,3.205814547211936,2.4514316155514706,7.595466487819458,6.218554019501043,7.023703022516312,8.00540154879588,2.3321963668295376,6.674093308029179,6.0791072784505955,2.8958962947604654,2.603967018150965,6.771753090813509,4.540682314535532,5.897389922361189,8.376106884802656,19,5.0,Cyber,1,2.7,2,1
3992,5.0574725185949605,7.7836811591896256,3.658674939599622,9.390726988359871,7.048674571152092,8.572568872733562,5.539514657054803,1.1473472076681865,7.895305067430208,7.730905317438037,3.098003642920185,6.635820937146888,9.888665051773948,5.84552720608412,4.957805119139203,7.777186229178616,7.50812311193678,5.310908671064839,7.991745863816174,5.623084362454562,25,6.57,CSE,2,3.0,3,5
3993,2.049024457565725,5.690700586878333,7.190646575785328,6.820303135427188,8.228436140558628,3.8697462069948587,3.8394264126074455,4.3848373529338485,8.943285406106227,4.461242495502312,8.458316887619532,9.897283845035073,9.4249117565959,7.648955118998532,8.275755364718385,6.850828366643713,6.656906831471098,5.394665972947191,5.537885453528141,6.966078152696846,19,7.05,AIML,2,2.5,3,0
3994,7.50219890901462,2.373413055965683,3.188280628269069,3.923902837150679,6.803769326255093,8.516366216503393,3.463883801609155,8.818616004750261,7.98351303762699,8.655582674852496,4.110146517441795,6.6624496769958395,6.601643136259001,4.7108793156659825,1.90474926379411,3.530055755217638,3.525486162321412,4.835311563638275,9.229694440901696,3.9567574624613657,21,6.18,ECE,2,2.1,3,8
3995,1.869833907487359,5.961363391456329,5.404209310512939,5.343781423279518,6.622787002156145,3.309172651233338,7.070267247023239,6.593634958466092,9.104529828709731,7.154768448733444,4.692736100656101,5.1269428165765,5.167614003019973,4.223858863445374,8.236155052915066,7.926556473616813,6.918215893882754,6.610708501235351,7.003041987984952,6.84752017579579,25,8.18,AIML,3,3.0,2,4
3996,6.056915162366318,6.203260107066849,7.236578606621416,5.904805509762986,8.329466084226631,7.3176555542808055,5.161477438669519,4.482677695544141,6.364120975859208,8.866778143296878,3.4005235802470297,3.908329985076687,6.763947872061411,6.596789656236595,4.8225653037357255,7.679158983294837,4.745253859653457,9.543778387160735,5.534458086080583,8.202711551220705,18,6.82,ECE,3,1.7,2,3
3997,1.8443763602876064,8.334435466608745,6.833318121097188,6.540927017461113,7.337594931730529,5.377393784979329,5.71445670210718,3.5958331489993385,4.756824132691955,2.45844424782385,9.644668606024114,4.846637357553417,5.3502363267024435,7.8407514352483005,10.0,4.657354557190616,4.560643902238616,7.103465299904454,6.466070923307977,6.098540898643394,19,7.31,DS,1,0.5,3,4
3998,5.359404390926716,9.176894352480224,5.22888204007503,6.0439631052872045,6.4201272259148565,5.6584674616912665,4.660630132445879,7.679469335978295,8.368172738247964,6.622501751162891,8.372685737911219,5.926195741975491,4.718754247598207,6.305839542703308,6.873752701407513,5.416171245749325,3.8400255981549214,7.642615449640806,3.890768502380597,5.700206941555687,22,7.46,DS,4,1.9,3,0
3999,9.286756311609068,4.630025641712505,6.381847463510212,6.562330285789233,6.411309331859435,9.711871827067927,6.740350905639655,6.1556226931860145,8.727008039395082,7.222426296193426,8.461323139756558,8.145832460864817,6.325718155682684,7.93269293542876,4.3989459123057255,6.499675471619234,5.826903788356552,4.071682324661383,5.547219232364683,5.083799497046486,19,8.84,DS,2,1.9,0,2
4000,6.72129578287159,7.602363527976365,6.214290659475137,5.8185064853217545,7.076458623660832,3.4916267313626363,7.3566937706380635,5.562579080549634,7.8616461195151786,2.562951858018818,8.071775424858895,6.280496634967452,8.55584425635952,3.4481755102096954,7.9589305802007075,7.105675736578112,4.924193319278416,6.743217421826289,5.643070735533829,5.0922029299264215,22,6.82,Cyber,2,4.3,1,8
4001,4.273012790070132,7.530804312026699,5.551518088903627,6.530214189024486,4.65725296108023,7.189596392522142,10.0,6.747961114644384,7.225121367548201,10.0,7.381484187558383,5.416564491893184,5.621386692382111,6.947039930887128,8.866465781490955,3.8105737755183235,5.41369655830728,8.736347447385723,6.3865148886538,8.712184343266607,20,6.96,IT,4,2.9,0,6
4002,5.937593022121832,8.146825404820891,5.57833056269084,5.078953157677372,4.572401067722604,7.106979327115644,5.638051471003697,6.329196099293794,8.783943313690406,4.726874915169942,5.3606165272186335,7.346127533525323,5.5978408488920355,3.4362397259015944,7.208380738222532,7.133874643083269,4.004936088650068,5.535748513633429,5.415149157244101,4.919984199038333,25,8.85,AIML,4,1.6,2,9
4003,6.036033744088893,6.997379824271089,10.0,5.323626566035063,8.850811864745864,10.0,3.1031650504489767,6.175811614757574,6.683942310252892,7.087717380872421,6.412096979349813,8.95209530281939,5.470480994568884,10.0,5.108166102365127,6.118405163317231,7.790541930714012,5.991670257145604,6.932473600726225,5.938212576135837,18,9.12,CSE,4,1.8,3,3
4004,6.945260691686811,2.11500461807646,7.618621807862602,4.847949659046664,9.728827327719996,3.8457383595362282,4.992212619136964,3.3516259621542313,5.9589375683815895,7.853488367005094,4.967314933111545,6.627076599969508,7.585274226657645,8.681533796866171,8.876556625418358,8.22169143457471,5.217465642640676,7.527391532712029,2.784847504998753,4.141188523812133,25,9.11,CSE,1,1.5,3,2
4005,3.266283273438347,5.689155134944481,10.0,9.834519069008143,4.142235083179669,4.748030412993127,7.694119842763313,3.9471496933454953,7.451042931997646,6.202365769774674,4.297329449574708,6.382457706480477,7.704311807958754,6.76999789631239,4.14217631129426,7.525343491329634,4.547273395647611,9.059943187273959,8.20940748553346,5.909798583763793,24,9.06,ECE,1,1.2,2,6
4006,7.185134547694661,3.6885848501661695,5.006073734158997,8.927801572348645,4.662011135120592,7.631844571665108,4.454709619739384,7.496560872188831,6.955159342803137,8.77165614492041,4.719035967900404,2.6800935899690437,3.8472187086279326,2.7921549091887,8.14306531904399,6.11569049079867,2.620801813773146,8.373749482249188,5.956128439027362,7.996128661672001,24,5.0,ECE,1,2.6,2,8
4007,1.0,5.594788454163853,5.830066806223705,7.110588380027232,8.28504563900829,5.599472281596274,3.035744801090039,7.1183028673564746,7.77058224333615,9.990426401970709,10.0,3.2764227157614165,5.646828469114542,3.249842174411385,1.1833474076585615,7.833604779718559,9.364431667264725,3.464688936629334,7.527329073163177,3.7576946772431072,24,6.42,CSE,3,0.5,2,5
4008,4.740230895272379,7.960008472267788,3.3357484694467052,8.650617994535477,7.067039986284793,5.073898086536501,4.49636462742386,6.764239851557299,5.736127338453657,3.7807766921549857,5.235396683340256,3.020366070210609,8.212515537154244,9.790849630140974,6.235270170846627,2.981038781107022,2.8911630718549426,6.673110258032196,8.082493370224224,4.092485476997881,24,9.76,CSE,3,1.9,1,9
4009,5.023452315096911,6.610301671749945,4.380866395820855,7.5969226779557655,7.3528562106418445,7.9150229766463305,4.933268164501372,4.8269746743108275,7.8185006283298035,6.2322921424488245,8.001552550856186,5.617435688091478,5.330727835203134,3.68476570115854,4.883619853227955,5.251568333584952,6.573953194092058,4.787242675333914,6.369168055941458,9.007320770408523,25,8.12,ECE,4,1.1,0,0
4010,7.266653652142477,8.296181732794865,9.803826297325003,6.36254231902811,7.793202589706114,5.466863127392559,3.834660904070687,7.530379857529295,7.715232930952523,7.831353712220974,10.0,4.332425227712239,8.784997492803637,7.000278347304911,3.2552382204705315,4.054427471339833,7.323841029018386,5.35748448110451,7.734256304368929,4.936478952029793,18,9.44,IT,2,0.5,3,6
4011,6.045261705353738,6.683507841427079,4.955931420316487,2.988857317960633,5.518535676511849,4.2162818592371645,6.434953028232875,5.258510376825646,6.426698552022794,2.733922573182968,7.5614114918088156,5.007907219069075,7.372962609668182,9.64666568708271,8.609771752311246,4.88918028094992,5.224782876381284,3.3932414741013144,6.71894788803138,7.697109310704171,20,8.49,IT,1,0.5,3,3
4012,3.1888738922874267,3.4033481206621947,9.838562600288919,5.4756721597497195,6.659939849980373,7.452420309523962,5.84195543758656,8.603066922164547,4.499397377908563,8.12854656803488,4.42396192164812,4.307052967056164,9.512771641534965,6.211855940677971,1.7055209974237417,4.864807475800227,6.8384210703430535,5.467235083955937,6.635440093552413,5.049211629129189,21,8.07,ECE,4,2.4,0,7
4013,4.0300137483659695,1.0,3.513275478640219,5.329924215963296,6.504384301396184,6.750576016055721,7.579410481637594,4.506354021190546,8.48124863718189,9.41307140824843,4.526779421791357,4.483648943167104,5.3775058832503735,3.610027480386463,8.76763257905147,3.4744485659042286,6.991330662247826,4.298645190282668,5.022501330376835,4.479873872344314,21,8.11,IT,1,3.7,2,0
4014,6.397360019094814,6.297617523359181,3.8930619318534463,3.7338496538156862,4.283016799509079,5.374306808788047,5.108280330148822,4.949424727293066,3.580685077983142,8.567773724686745,6.2377057542555745,2.291740247220706,7.40350264677857,2.449373780716395,2.934452915205317,7.905560829840382,7.681250039602267,5.679371163541133,8.41613685416929,10.0,22,7.33,AIML,3,0.7,2,4
4015,5.841865316270887,5.572147067297669,5.317537557953158,3.027675450786768,6.630181886431408,5.279396962479957,7.116129537137003,5.697102402375597,4.084588454431911,6.876889774038693,10.0,6.439986178498765,7.465756249431578,6.765675047868915,8.106707517884018,7.501799747241862,7.207292774703785,6.985156597001397,6.21858887579899,5.607040806831855,18,7.54,CSE,2,2.8,0,0
4016,4.841751780728507,4.046108521236236,5.872500156641644,6.98543869313405,8.475421392299335,4.170186790118874,5.015458411952668,7.694600961148465,6.336045695254774,9.078919270933149,8.847085329136707,7.400308120265949,8.154911362399243,3.792077367936478,4.441363270748122,4.786080556083251,5.373764705155739,6.5651481329722134,8.789903398869717,7.333235985657135,25,6.26,IT,4,1.6,1,5
4017,5.038332420976041,2.598745500697244,7.846174584900259,6.649008644741626,5.331733522313277,7.450193710230684,3.740775276382528,5.929843858559985,1.0,6.714902550668216,7.073300017972935,6.139429321488437,6.706773964717802,6.004573978792589,2.0925719418732647,1.3696238836759171,5.199479455464798,7.770368490641502,3.7679977006167142,5.760576699395635,24,6.89,DS,2,1.6,3,9
4018,7.392335994318578,4.530513573054582,6.901540834372532,3.665206039864776,6.3051384974818685,5.27978436549125,4.913961729508134,6.075364697365796,9.085918668346997,3.3607665036492467,5.591650484482504,6.729760767702465,8.226806065087786,3.8693195401612326,5.094358793434661,4.989743659512907,10.0,5.02605113073562,4.812955511289201,5.629152910306823,19,7.02,Cyber,1,2.3,1,3
4019,4.964614854261571,5.611017030270448,5.167369485311944,4.5082429871276215,6.413417832021712,4.4603081928526604,2.7634656218994054,5.216817565905819,6.0293844789055155,4.956210921245751,6.75888928461294,6.930158965819259,4.738439760280045,4.797114671581693,7.127709473169657,5.902765323332389,8.187389100430316,2.621176261342464,3.7952085732930096,8.51770427837178,21,7.91,DS,4,1.7,2,0
4020,5.823817511941853,7.3317556474127805,5.733368386963788,8.322444546308327,5.430670899129459,3.428889665616291,9.576431279965957,6.5361839732822045,9.07896648525315,5.488751783967823,6.37848937846082,6.850375746398339,5.888384143871502,4.861187590068368,4.203268380100587,8.713879258604962,4.60402550491105,9.19339679951616,8.174825405887402,5.251237515677181,19,8.3,ECE,3,2.3,2,9
4021,10.0,6.37726216313596,5.3618741604306,4.244606972966879,7.353802475388715,6.784308715817672,6.284999495572005,5.8585390118118905,9.608067199119464,5.872099252337137,6.3658162796275395,7.6930216240143645,3.0238952005976674,5.47753520281567,6.5204883689285325,4.872177500357887,6.6601153382948635,7.095744777847793,7.194062605961028,4.077840988897049,25,8.54,DS,2,3.1,2,8
4022,3.152634726232154,9.216134494345457,4.170692529348541,6.341597807867605,4.639868737490025,4.982834042174005,4.409186219339074,4.431395232170562,5.690337317206591,5.811540487365919,4.24918547516421,8.381418208506549,5.4605079547555615,4.519202795793515,7.379588497321839,7.9567069086375435,6.789479187871942,7.188722910420981,2.9249065140535198,5.4367916819010995,21,9.6,Cyber,1,2.1,0,5
4023,2.2963145368506828,3.9287918879092114,4.224074126796757,5.620443400864038,8.665291037391867,1.9746493720218572,5.244711675435879,6.254582965096759,8.697502108300966,5.3234993571535565,4.211612004428589,9.156671059233076,4.297903240279584,6.5695628652539915,8.986064971950256,4.990366549252315,5.963277349970157,7.0785873052479795,4.3121612957855255,6.116075615695507,22,8.54,ECE,1,2.1,2,5
4024,7.567179329597213,7.762117784114867,8.05576778286682,7.012726942124125,7.2524111232644906,3.5934624207119072,1.0990720335198612,6.301617537250043,3.8797771456195056,6.4376870479237995,6.657614148683648,2.148480730025545,6.662101942877295,7.994637818898672,6.126503574100939,7.137429447300356,9.512633366604238,6.51563256598217,3.732335831946109,5.056375821009251,25,8.37,IT,1,2.9,2,1
4025,4.6427138774117935,6.094597486257456,2.34367014414572,4.287784694687139,4.126462798654211,5.532806128682035,8.868706450143634,10.0,6.866594244427461,9.008472608267006,3.6806986503290755,6.93434260210486,7.972127283018334,5.279556200203055,8.331484924996913,7.615220995288601,5.793304292621128,7.9830225996123225,8.055227749403134,4.697277326874382,18,6.04,DS,3,1.6,3,1
4026,5.36352494451476,7.389338248237169,9.23471739489011,6.180166955080214,9.396019369772507,5.588924670165665,8.673096088428467,4.777947841959376,5.053220700523158,6.428225028939887,4.74977820636501,3.579858973664359,7.129241189660291,6.521710814341116,7.698551324915181,7.156953708056083,5.835151382360748,4.687342649531457,8.415638819183368,3.4818830967338426,23,5.73,Cyber,1,3.1,2,8
4027,4.437687243737772,5.126970273468913,5.314011548795536,6.337445154691754,6.33620292252319,5.512915499258699,6.215083808320193,4.321248514862255,7.392971803593896,7.257432963649649,6.059288776236841,8.812309780591306,7.5604449332323505,4.129527614642617,5.815269648582037,4.085744773028184,7.645198851319334,7.578195009161146,5.0630087638917844,4.935739568795922,23,7.9,CSE,3,3.7,1,2
4028,5.480399718464975,8.14336074778118,4.4549827872156795,6.460361612458439,4.554104965529897,5.234487776864878,6.638924592126813,6.558068521187265,7.765147014150234,1.6121570142896902,6.661588237598203,6.132116044199621,6.191089484584398,2.8650388988403157,8.29425071050231,5.272883755070083,4.1102789471636125,6.71213184357487,1.8622222853272117,3.0941721346795754,19,7.17,ECE,3,3.0,0,3
4029,9.197076224192683,6.5904495166904855,7.479518581394538,6.158147715925226,8.209109049982382,3.0482925545271775,3.4646464461486794,4.014327165657737,5.680184197504707,6.2519543695155555,8.231498479220672,6.552663872426507,5.718489986276256,6.803370131745316,7.788120930538416,7.1743747558987945,4.945386393462158,6.26303012024409,2.0383240328852215,4.059790001186213,22,7.66,DS,1,2.4,1,8
4030,7.604256917236238,4.641110030164501,8.970433168294235,6.68921864118822,6.98934303889605,4.250902951701898,3.6100602094789656,3.853899704252353,7.089642678239593,8.173669609321017,3.4939004130835394,6.234437752352855,3.654034708715544,7.759267464487275,5.667802978819129,2.8399889121237245,8.939058080756586,5.019332177934611,8.621243940831611,7.568454755256397,19,6.3,DS,1,3.0,3,9
4031,7.724447023773954,5.975951942173624,8.235264883207915,10.0,2.4560805915319235,8.367553972968203,2.605407701624536,3.126202620248371,7.889412605784405,8.493700135928433,3.4999991742361645,6.420753098029251,2.150873323591175,2.1727674780025388,7.426927129117039,7.579318637558185,5.941157465187094,6.501817904540642,8.470806819074097,8.121531018059873,24,7.51,Cyber,1,1.5,3,4
4032,3.167545888414709,5.520888282125801,7.003704098719782,10.0,4.948679365512293,8.072456253706132,5.677863828452818,4.4508528696151295,6.375640270565898,8.290204929993125,8.61262962605824,9.294710056475878,2.984124333016814,5.817354147433866,6.543415020272418,3.5746842700710673,4.391272873032651,5.583684669194562,9.115661757490816,6.08268334825103,24,6.96,IT,3,2.9,0,0
4033,3.6976925268942615,6.978356701275588,8.173726979443671,4.721567718426556,6.5581946744430875,7.155903564688103,8.122070809731865,4.500224508116243,10.0,6.60682314364338,9.352980733505515,8.479281034711317,4.673796270429958,6.864472178448141,7.0961236936725545,3.2963383624934557,6.349740454829516,7.712262431180424,5.750554368314271,2.9862849700295917,18,8.01,ECE,3,1.8,2,2
4034,1.0,3.640446501250983,2.567004845712268,1.3635140392950023,1.6808666447146825,6.979005208081337,5.23357074259531,3.433475652651992,5.725722751786915,6.827870463625963,3.911829155170739,9.20893464238107,7.8247574088371605,6.578690519412262,9.765479765015932,4.934604635099042,6.286337536891463,5.075554489954812,1.8867026519917713,5.0381089375748385,23,8.16,CSE,1,1.7,3,4
4035,4.3812383578344924,5.941296595768611,4.956338917023704,7.190990601443947,6.170140170774788,7.809511816130983,6.695391660355234,5.499432527308733,9.311712556540664,4.654557536310659,4.309552973847049,5.610607765956581,3.542473937351779,4.819812457725847,4.3914847568948705,4.629874298514368,8.673175925996132,3.938976533917335,6.981438576537948,8.288332644751113,24,7.85,CSE,4,1.6,2,5
4036,7.913406372771317,6.790614505298661,4.177659879950311,6.372504919802533,6.31595874541052,3.7584105250157993,7.957667789787132,1.2680377045359883,8.290782533331061,7.690036685789769,7.09112233017388,1.7505390421397262,4.356613100604998,6.095155934830474,6.509395084989693,6.363644411737789,8.175553759185782,7.129928756662162,5.023792599571799,6.906560641313138,22,6.26,Cyber,4,3.3,3,5
4037,7.033893031496742,6.0660466143860665,8.44927746243035,8.122083718367161,3.633016235248355,6.065856733513898,2.7517986440439235,6.983531562623389,2.2802091099771036,4.665212362135227,6.097446890723839,7.494589738189346,5.059149496638839,7.85276797852168,6.06121408258991,6.534413258000911,6.409447827438094,10.0,9.542238771862985,3.6387142097030467,18,7.35,AIML,1,3.2,2,6
4038,5.556973474095752,8.69388248877799,5.233043962152227,6.569771799430635,6.541289772519927,3.7594656987060793,9.691130850758553,4.8864120429652385,8.985946815858181,7.361788434256784,6.113025036985085,3.7670459175828284,8.576420006400802,4.280332508795057,7.576471264399241,6.140627920092374,9.315675202237633,6.512542431914135,7.371878594201681,7.61651487315506,18,9.36,DS,3,3.3,2,5
4039,5.955399432563894,7.548045548142105,7.690813113564111,6.117207879051438,6.014927678250067,3.7941710604694534,8.314640774862536,5.1804326450155065,8.147889985957494,6.083025886287835,4.438729959369957,5.275903756849814,5.923475007997414,9.10972827602868,5.096221618460084,4.033976019061511,8.551982979760282,5.710277856412356,6.399057957431264,5.24472351480259,20,6.94,ECE,4,2.4,1,3
4040,4.622228914849189,5.985038406518507,7.071713884977276,8.257813191754446,3.617411788229971,6.736129875493883,7.027785435520852,7.173750020720603,6.22829183754656,6.029883171079044,7.439391099692486,5.875744345607286,6.269977288348793,3.22416084479705,4.867163698771501,8.417816918747373,6.715061130376465,9.577036963633258,5.2079195258720095,4.749272577537458,24,6.76,AIML,1,0.5,0,9
4041,6.409517764803568,6.433378194995346,4.275386127672638,8.537561176827683,7.83912109372565,7.893500878271751,7.848189061072145,6.743487818767995,6.737746978814987,8.002483743992602,5.5256743413966705,6.004053442512996,6.821399853518889,7.795552011314272,5.871306400144409,6.129143758493814,4.306991833370392,6.919027536193437,8.685302918732638,6.653405538054265,18,8.35,CSE,1,0.5,1,3
